측정일시,측정소명,이산화질소농도,오존농도,일산화탄소농도,아황산가스,미세먼지,초미세먼지
20160317,공항로,0.061,0.003,0.6,0.007,139,40
20160317,관악구,,0.006,1.1,0.009,83,51
20160317,광진구,0.071,0.005,0.9,0.007,87,56
20160317,구로구,0.062,0.006,1,0.008,71,38
20160317,금천구,0.082,0.008,0.9,0.007,74,45
20160317,길동,0.08,0.005,0.8,0.008,79,35
20160317,내부순환,0.068,0.012,0.7,0.009,78,35
20160317,노원구,0.066,0.011,0.9,0.009,61,39
20160317,도봉구,0.067,0.016,0.7,0.006,62,28
20160317,동대문구,0.081,0.01,1.2,0.009,78,36
20160317,동작구,0.084,0.007,0.9,0.007,70,47
20160317,동작대로,0.098,0.004,1.1,0.01,98,54
20160317,마포구,0.081,0.009,0.9,0.007,81,52
20160317,서대문구,0.103,0.01,0.8,0.007,76,39
20160317,서울역,0.084,0.006,1,0.008,88,39
20160317,서초구,0.069,0.005,0.8,0.008,85,38
20160317,성동구,0.067,0.007,0.9,0.007,79,34
20160317,성북구,0.072,0.009,0.9,0.008,65,36
20160317,송파구,0.076,0.007,0.9,0.01,80,37
20160317,신사동,0.088,0.004,1.3,0.007,78,34
20160317,신촌,0.093,0.005,1.2,0.01,105,44
20160317,양재대로,0.09,0.004,1.2,0.013,85,40
20160317,양천구,0.085,0.006,1,0.008,84,47
20160317,영등포,0.094,0.004,0.9,0.01,94,41
20160317,영등포구,0.068,0.004,1.2,0.007,98,39
20160317,용산구,0.074,0.008,0.8,0.006,63,42
20160317,은평구,0.062,0.019,0.6,0.008,65,30
20160317,종로,0.079,0.007,0.9,0.007,68,32
20160317,종로구,0.068,0.007,0.6,0.006,75,53
20160317,중구,0.089,0.009,1,0.007,64,31
20160317,중랑구,0.079,0.008,0.8,0.007,78,38
20160317,청계천,0.084,0.006,1,0.012,68,25
20160317,청량리,0.083,0.006,1.1,0.009,72,52
20160317,태릉,0.06,0.007,0.9,0.007,84,39
20160316,강남구,0.054,0.019,0.5,0.008,68,30
20160316,강동구,0.06,0.013,0.7,0.007,72,33
20160316,강변북로,0.08,0.008,0.7,0.01,78,38
20160316,강북구,0.051,0.023,0.7,0.006,64,38
20160316,강서구,0.044,0.018,0.4,0.008,61,25
20160316,공항로,0.047,0.008,0.5,0.007,101,28
20160316,관악구,0.04,0.01,0.7,0.006,50,31
20160316,광진구,0.055,0.013,0.7,0.005,74,45
20160316,구로구,0.041,0.02,0.7,0.008,57,30
20160316,금천구,0.055,0.021,0.7,0.006,61,35
20160316,길동,0.068,0.014,0.6,0.008,68,32
20160316,내부순환,0.049,0.026,0.6,0.009,71,30
20160316,노원구,0.053,0.021,0.8,0.008,61,39
20160316,도봉구,0.052,0.033,0.6,0.007,63,26
20160316,동대문구,0.052,0.025,0.8,0.01,64,27
20160316,동작구,0.054,0.022,0.6,0.006,62,41
20160316,동작대로,0.078,0.011,0.8,0.01,82,46
20160316,마포구,0.055,0.021,0.6,0.009,68,42
20160316,서대문구,0.066,0.025,0.7,0.009,63,29
20160316,서울역,0.062,0.016,0.7,0.009,73,30
20160316,서초구,0.049,0.017,0.5,0.008,75,27
20160316,성동구,0.058,0.016,0.6,0.008,72,28
20160316,성북구,0.052,0.022,0.7,0.009,60,32
20160316,송파구,0.056,0.022,0.6,0.008,64,28
20160316,신사동,0.067,0.013,0.9,0.008,64,29
20160316,신촌,0.074,0.01,0.8,0.013,82,32
20160316,양재대로,0.078,0.009,0.9,0.012,72,34
20160316,양천구,0.053,0.022,0.6,0.008,66,36
20160316,영등포,0.072,0.011,0.6,0.01,79,33
20160316,영등포구,0.048,0.017,0.9,0.008,75,30
20160316,용산구,0.056,0.018,0.7,0.007,57,36
20160316,은평구,0.049,0.029,0.5,0.008,60,27
20160316,종로,0.055,0.022,0.6,0.007,61,32
20160316,종로구,0.044,0.018,0.4,0.007,62,40
20160316,중구,0.058,0.024,0.7,0.01,53,24
20160316,중랑구,0.059,0.022,0.6,0.007,69,30
20160316,청계천,0.06,0.016,0.6,0.013,55,20
20160316,청량리,0.066,0.013,0.8,0.01,60,42
20160316,태릉,0.051,0.015,0.8,0.007,77,35
20160315,강남구,0.051,0.017,0.5,0.006,64,27
20160315,강동구,0.055,0.01,0.7,0.005,66,31
20160315,강변북로,0.073,0.008,0.7,0.008,71,32
20160315,강북구,0.045,0.023,0.7,0.006,53,30
20160315,강서구,0.037,0.022,0.4,0.006,54,21
20160315,공항로,0.044,0.009,0.5,0.006,92,25
20160315,관악구,0.036,0.017,0.7,0.007,53,33
20160315,광진구,0.052,0.011,0.7,0.005,65,38
20160315,구로구,0.036,0.02,0.6,0.007,50,26
20160315,금천구,0.047,0.023,0.6,0.006,50,29
20160315,길동,0.064,0.01,0.6,0.007,58,28
20160315,내부순환,0.039,0.029,0.5,0.008,60,25
20160315,노원구,0.045,0.022,0.7,0.007,50,29
20160315,도봉구,0.041,0.039,0.6,0.005,53,22
20160315,동대문구,0.044,0.026,0.8,0.007,57,24
20160315,동작구,0.047,0.024,0.5,0.005,51,32
20160315,동작대로,0.072,0.011,0.7,0.009,74,35
20160315,마포구,0.051,0.022,0.6,0.008,64,38
20160315,서대문구,0.047,0.029,0.6,0.006,57,26
20160315,서울역,0.055,0.017,0.7,0.007,64,27
20160315,서초구,0.049,0.013,0.5,0.007,60,24
20160315,성동구,0.053,0.016,0.6,0.006,65,25
20160315,성북구,0.047,0.02,0.7,0.008,52,25
20160315,송파구,0.053,0.017,0.6,0.006,62,24
20160315,신사동,0.061,0.013,0.9,0.006,59,26
20160315,신촌,0.072,0.012,0.7,0.009,75,29
20160315,양재대로,0.071,0.01,0.8,0.011,64,28
20160315,양천구,0.048,0.021,0.6,0.006,56,30
20160315,영등포,0.072,0.01,0.6,0.009,70,30
20160315,영등포구,0.044,0.014,0.8,0.007,70,28
20160315,용산구,0.051,0.017,0.6,0.006,50,30
20160315,은평구,0.043,0.035,0.5,0.008,55,24
20160315,종로,0.044,0.026,0.6,0.006,55,24
20160315,종로구,0.035,0.023,0.3,0.005,56,34
20160315,중구,0.046,0.027,0.6,0.006,48,21
20160315,중랑구,0.048,0.024,0.6,0.006,59,24
20160315,청계천,0.054,0.019,0.6,0.011,49,17
20160315,청량리,0.06,0.013,0.8,0.007,53,34
20160315,태릉,0.045,0.016,0.7,0.006,67,29
20160314,강남구,0.029,0.033,0.5,0.005,64,41
20160314,강동구,0.031,0.02,0.6,0.004,74,44
20160314,강변북로,0.055,0.017,0.6,0.005,77,43
20160314,강북구,0.03,0.031,0.6,0.004,62,44
20160314,강서구,0.029,0.026,0.5,0.005,67,35
20160314,공항로,0.041,0.011,0.5,0.004,101,33
20160314,관악구,0.017,0.035,0.6,0.005,61,42
20160314,광진구,0.03,0.021,0.6,0.004,73,56
20160314,구로구,0.023,0.031,0.6,0.005,59,39
20160314,금천구,0.033,0.033,0.6,0.005,63,43
20160314,길동,0.051,0.014,0.6,0.005,70,44
20160314,내부순환,0.041,0.026,0.6,0.007,71,39
20160314,노원구,0.032,0.027,0.7,0.006,57,45
20160314,도봉구,0.027,0.046,0.5,0.005,62,34
20160314,동대문구,0.026,0.034,0.7,0.006,62,36
20160314,동작구,0.028,0.035,0.5,0.004,61,46
20160314,동작대로,0.058,0.017,0.7,0.007,76,55
20160314,마포구,0.026,0.037,0.6,0.004,65,51
20160314,서대문구,0.028,0.038,0.6,0.004,64,43
20160314,서울역,0.037,0.029,0.6,0.004,72,42
20160314,서초구,0.029,0.028,0.4,0.006,71,38
20160314,성동구,0.028,0.034,0.5,0.005,69,37
20160314,성북구,0.027,0.031,0.6,0.006,60,39
20160314,송파구,0.031,0.029,0.6,0.005,62,36
20160314,신사동,0.042,0.024,0.8,0.004,62,38
20160314,신촌,0.05,0.015,0.7,0.008,94,48
20160314,양재대로,0.062,0.015,0.8,0.009,72,42
20160314,양천구,0.033,0.03,0.6,0.004,69,44
20160314,영등포,0.048,0.019,0.5,0.006,79,43
20160314,영등포구,0.032,0.022,0.9,0.005,81,44
20160314,용산구,0.033,0.03,0.5,0.005,56,41
20160314,은평구,0.037,0.04,0.5,0.006,65,38
20160314,종로,0.028,0.037,0.6,0.004,61,36
20160314,종로구,0.019,0.033,0.3,0.003,63,52
20160314,중구,0.027,0.04,0.6,0.004,53,33
20160314,중랑구,0.033,0.03,0.6,0.005,69,43
20160314,청계천,0.033,0.03,0.5,0.009,57,23
20160314,청량리,0.045,0.02,0.7,0.006,60,47
20160314,태릉,0.043,0.015,0.8,0.005,79,47
20160313,강남구,0.033,0.029,0.5,0.006,59,34
20160313,강동구,0.04,0.014,0.6,0.005,70,34
20160313,강변북로,0.047,0.02,0.6,0.007,76,37
20160313,강북구,0.038,0.024,0.6,0.005,61,39
20160313,강서구,0.032,0.024,0.4,0.006,62,29
20160313,공항로,0.038,0.012,0.4,0.005,84,27
20160313,관악구,0.024,0.029,0.7,0.007,60,37
20160313,광진구,0.037,0.017,0.6,0.004,67,44
20160313,구로구,0.028,0.028,0.6,0.008,55,34
20160313,금천구,0.039,0.029,0.6,0.006,61,38
20160313,길동,0.049,0.014,0.5,0.006,64,40
20160313,내부순환,0.037,0.025,0.6,0.008,67,34
20160313,노원구,0.04,0.02,0.7,0.007,57,39
20160313,도봉구,0.037,0.036,0.5,0.005,61,31
20160313,동대문구,0.033,0.028,0.7,0.007,61,32
20160313,동작구,0.037,0.029,0.6,0.005,60,41
20160313,동작대로,0.062,0.014,0.7,0.009,78,46
20160313,마포구,0.033,0.033,0.6,0.006,57,36
20160313,서대문구,0.047,0.029,0.7,0.005,62,36
20160313,서울역,0.048,0.02,0.6,0.005,76,36
20160313,서초구,0.032,0.025,0.5,0.007,60,31
20160313,성동구,0.031,0.031,0.5,0.006,68,32
20160313,성북구,0.04,0.022,0.7,0.006,57,32
20160313,송파구,0.036,0.025,0.6,0.006,58,30
20160313,신사동,0.053,0.019,0.9,0.006,64,33
20160313,신촌,0.054,0.013,0.8,0.005,89,39
20160313,양재대로,0.059,0.012,0.7,0.009,67,36
20160313,양천구,0.035,0.029,0.6,0.006,64,38
20160313,영등포,0.054,0.017,0.5,0.008,77,38
20160313,영등포구,0.032,0.024,0.9,0.006,77,35
20160313,용산구,0.038,0.024,0.4,0.005,54,36
20160313,은평구,0.042,0.03,0.5,0.007,60,33
20160313,종로,0.035,0.027,0.5,0.005,63,34
20160313,종로구,0.027,0.026,0.3,0.005,62,43
20160313,중구,0.035,0.034,0.6,0.006,53,28
20160313,중랑구,0.04,0.023,0.5,0.006,68,33
20160313,청계천,0.042,0.022,0.5,0.01,53,20
20160313,청량리,0.049,0.016,0.7,0.006,58,43
20160313,태릉,0.044,0.012,0.7,0.006,72,36
20160312,강남구,0.03,0.026,0.4,0.006,43,19
20160312,강동구,0.034,0.016,0.5,0.004,53,22
20160312,강변북로,0.054,0.012,0.5,0.006,55,21
20160312,강북구,0.032,0.022,0.5,0.004,40,19
20160312,강서구,0.028,0.023,0.4,0.006,43,16
20160312,공항로,0.032,0.013,0.4,0.005,61,15
20160312,관악구,0.024,0.026,0.6,0.006,43,20
20160312,광진구,0.033,0.016,0.6,0.005,48,25
20160312,구로구,0.025,0.025,0.5,0.006,37,18
20160312,금천구,0.034,0.024,0.6,0.005,41,20
20160312,길동,0.044,0.017,0.4,0.006,43,22
20160312,내부순환,0.033,0.026,0.5,0.007,51,20
20160312,노원구,0.034,0.021,0.6,0.006,38,20
20160312,도봉구,0.031,0.033,0.4,0.005,44,17
20160312,동대문구,0.032,0.024,0.6,0.007,46,19
20160312,동작구,0.03,0.028,0.5,0.005,37,20
20160312,동작대로,0.051,0.016,0.6,0.008,57,28
20160312,마포구,0.032,0.026,0.5,0.005,38,19
20160312,서대문구,0.041,0.026,0.6,0.005,45,17
20160312,서울역,0.05,0.014,0.6,0.005,61,22
20160312,서초구,0.025,0.027,0.4,0.006,38,16
20160312,성동구,0.033,0.023,0.4,0.006,48,17
20160312,성북구,0.038,0.018,0.6,0.006,45,19
20160312,송파구,0.027,0.029,0.4,0.005,47,18
20160312,신사동,0.047,0.018,0.9,0.005,48,18
20160312,신촌,0.055,0.01,0.7,0.006,61,21
20160312,양재대로,0.054,0.013,0.7,0.009,54,23
20160312,양천구,0.029,0.027,0.5,0.005,42,18
20160312,영등포,0.058,0.013,0.5,0.007,52,20
20160312,영등포구,0.029,0.023,0.7,0.006,52,18
20160312,용산구,0.034,0.022,0.3,0.005,35,20
20160312,은평구,0.04,0.027,0.4,0.007,41,18
20160312,종로,0.048,0.019,0.6,0.005,43,20
20160312,종로구,0.032,0.019,0.3,0.004,44,21
20160312,중구,0.039,0.024,0.6,0.005,40,16
20160312,중랑구,0.038,0.022,0.5,0.005,49,18
20160312,청계천,0.043,0.017,0.5,0.01,39,12
20160312,청량리,0.046,0.015,0.7,0.006,40,24
20160312,태릉,0.038,0.015,0.6,0.005,54,22
20160311,강남구,0.023,0.029,0.4,0.005,33,16
20160311,강동구,0.024,0.02,0.4,0.004,41,19
20160311,강변북로,0.039,0.02,0.4,0.006,42,17
20160311,강북구,0.021,0.03,0.4,0.004,31,16
20160311,강서구,0.019,0.027,0.3,0.005,39,16
20160311,공항로,0.033,0.012,0.4,0.005,73,16
20160311,관악구,0.02,0.027,0.5,0.005,37,18
20160311,광진구,0.021,0.021,0.5,0.004,37,21
20160311,구로구,0.019,0.027,0.5,0.005,31,17
20160311,금천구,0.027,0.027,0.5,0.005,33,18
20160311,길동,0.037,0.02,0.4,0.005,35,17
20160311,내부순환,0.027,0.03,0.4,0.007,41,18
20160311,노원구,0.02,0.03,0.5,0.006,30,17
20160311,도봉구,0.017,0.045,0.3,0.005,37,16
20160311,동대문구,0.025,0.03,0.5,0.006,36,15
20160311,동작구,0.024,0.029,0.4,0.004,32,19
20160311,동작대로,0.051,0.016,0.6,0.008,51,26
20160311,마포구,0.024,0.029,0.4,0.005,33,18
20160311,서대문구,0.027,0.031,0.6,0.005,37,16
20160311,서울역,0.036,0.022,0.5,0.005,44,20
20160311,서초구,0.025,0.023,0.3,0.006,47,17
20160311,성동구,0.021,0.03,0.3,0.005,37,16
20160311,성북구,0.021,0.029,0.5,0.006,35,18
20160311,송파구,0.021,0.033,0.4,0.005,38,16
20160311,신사동,0.035,0.022,0.8,0.005,38,16
20160311,신촌,0.05,0.014,0.6,0.005,52,20
20160311,양재대로,0.052,0.015,0.6,0.008,43,19
20160311,양천구,0.024,0.029,0.5,0.004,35,18
20160311,영등포,0.045,0.019,0.4,0.007,44,18
20160311,영등포구,0.025,0.022,0.7,0.005,46,19
20160311,용산구,0.026,0.026,0.2,0.005,30,17
20160311,은평구,0.035,0.03,0.4,0.007,37,18
20160311,종로,0.024,0.035,0.4,0.004,33,18
20160311,종로구,0.017,0.028,0.2,0.004,34,18
20160311,중구,0.027,0.031,0.4,0.004,32,14
20160311,중랑구,0.025,0.033,0.4,0.006,36,14
20160311,청계천,0.03,0.025,0.4,0.009,31,11
20160311,청량리,0.038,0.021,0.6,0.006,34,21
20160311,태릉,0.038,0.018,0.6,0.005,45,24
20160310,강남구,0.017,0.031,0.3,0.005,34,14
20160310,강동구,0.015,0.023,0.4,0.004,38,17
20160310,강변북로,0.031,0.022,0.4,0.005,42,14
20160310,강북구,0.017,0.03,0.4,0.004,28,12
20160310,강서구,0.014,0.028,0.3,0.005,37,12
20160310,공항로,0.025,0.014,0.3,0.004,66,13
20160310,관악구,0.016,0.026,0.5,0.005,35,15
20160310,광진구,0.015,0.023,0.4,0.004,36,16
20160310,구로구,0.015,0.028,0.5,0.005,30,15
20160310,금천구,0.021,0.027,0.4,0.004,33,15
20160310,길동,0.035,0.019,0.4,0.005,30,16
20160310,내부순환,0.03,0.027,0.5,0.007,42,15
20160310,노원구,0.011,0.034,0.4,0.006,27,12
20160310,도봉구,0.011,0.046,0.3,0.005,35,12
20160310,동대문구,0.017,0.025,0.5,0.006,36,13
20160310,동작구,0.019,0.029,0.4,0.004,31,16
20160310,동작대로,0.045,0.016,0.5,0.007,48,23
20160310,마포구,0.02,0.029,0.4,0.004,32,15
20160310,서대문구,0.019,0.031,0.6,0.005,37,14
20160310,서울역,0.03,0.022,0.5,0.005,44,18
20160310,서초구,0.019,0.025,0.3,0.006,56,18
20160310,성동구,0.016,0.031,0.3,0.005,39,14
20160310,성북구,0.013,0.033,0.4,0.005,34,16
20160310,송파구,0.014,0.036,0.4,0.005,35,12
20160310,신사동,0.032,0.021,0.8,0.005,38,13
20160310,신촌,0.049,0.014,0.6,0.005,54,18
20160310,양재대로,0.044,0.015,0.6,0.007,43,16
20160310,양천구,0.019,0.028,0.4,0.004,33,14
20160310,영등포,0.035,0.022,0.3,0.007,40,15
20160310,영등포구,0.023,0.021,0.6,0.005,43,15
20160310,용산구,0.022,0.025,0.2,0.005,28,14
20160310,은평구,0.029,0.033,0.4,0.007,35,16
20160310,종로,0.018,0.039,0.4,0.004,33,15
20160310,종로구,0.013,0.027,0.2,0.003,36,13
20160310,중구,0.016,0.026,0.5,0.007,33,12
20160310,중랑구,0.017,0.039,0.6,0.006,38,16
20160310,청계천,0.022,0.027,0.3,0.009,30,8
20160310,청량리,0.036,0.02,0.6,0.006,30,17
20160310,태릉,0.031,0.02,0.5,0.005,39,16
20160309,강남구,0.023,0.026,0.3,0.005,35,15
20160309,강동구,0.016,0.021,0.4,0.004,53,20
20160309,강변북로,0.03,0.021,0.4,0.005,50,15
20160309,강북구,0.017,0.028,0.4,0.004,38,12
20160309,강서구,0.014,0.025,0.3,0.005,48,14
20160309,공항로,0.028,0.012,0.3,0.004,77,14
20160309,관악구,0.015,0.024,0.5,0.005,41,15
20160309,광진구,0.017,0.02,0.4,0.004,45,18
20160309,구로구,0.014,0.026,0.5,0.005,38,16
20160309,금천구,0.018,0.028,0.4,0.004,39,14
20160309,길동,0.036,0.017,0.4,0.005,39,16
20160309,내부순환,0.036,0.023,0.5,0.007,53,16
20160309,노원구,0.012,0.031,0.4,0.006,37,14
20160309,도봉구,0.011,0.042,0.3,0.005,45,13
20160309,동대문구,0.019,0.028,0.5,0.006,49,14
20160309,동작구,0.019,0.027,0.4,0.004,39,16
20160309,동작대로,0.043,0.015,0.5,0.007,60,23
20160309,마포구,0.02,0.027,0.4,0.004,36,15
20160309,서대문구,0.019,0.03,0.6,0.004,47,16
20160309,서울역,0.027,0.021,0.5,0.004,54,19
20160309,서초구,0.02,0.022,0.3,0.005,57,16
20160309,성동구,0.016,0.029,0.3,0.005,49,15
20160309,성북구,0.015,0.029,0.4,0.006,46,21
20160309,송파구,0.015,0.032,0.4,0.004,47,14
20160309,신사동,0.032,0.019,0.7,0.004,48,13
20160309,신촌,0.045,0.013,0.6,0.007,63,18
20160309,양재대로,0.046,0.013,0.6,0.008,54,20
20160309,양천구,0.018,0.027,0.4,0.004,41,14
20160309,영등포,0.031,0.021,0.4,0.006,46,14
20160309,영등포구,0.025,0.02,0.6,0.002,66,15
20160309,용산구,0.024,0.022,0.3,0.004,34,15
20160309,은평구,0.028,0.033,0.4,0.007,44,16
20160309,종로,0.022,0.033,0.4,0.004,38,14
20160309,종로구,0.014,0.024,0.2,0.004,40,12
20160309,중구,0.015,0.029,0.4,0.006,45,12
20160309,중랑구,0.02,0.034,0.4,0.006,51,16
20160309,청계천,0.024,0.023,0.4,0.01,35,8
20160309,청량리,0.032,0.019,0.5,0.005,37,17
20160309,태릉,0.03,0.019,0.5,0.005,51,20
20160308,강남구,0.028,0.02,0.4,0.009,89,20
20160308,강동구,0.021,0.02,0.4,0.004,69,25
20160308,강변북로,0.046,0.014,0.4,0.005,81,17
20160308,강북구,0.019,0.028,0.4,0.004,56,16
20160308,강서구,0.017,0.025,0.3,0.005,82,21
20160308,공항로,0.03,0.012,0.4,0.004,102,18
20160308,관악구,0.018,0.022,0.5,0.004,69,23
20160308,광진구,0.02,0.019,0.4,0.004,62,21
20160308,구로구,0.018,0.024,0.5,0.005,66,25
20160308,금천구,0.028,0.024,0.5,0.004,69,20
20160308,길동,0.043,0.013,0.4,0.004,32,11
20160308,내부순환,0.034,0.026,0.4,0.006,74,20
20160308,노원구,0.014,0.033,0.4,0.006,52,17
20160308,도봉구,0.012,0.047,0.3,0.004,62,16
20160308,동대문구,0.023,0.028,0.5,0.005,73,16
20160308,동작구,0.025,0.026,0.4,0.004,69,21
20160308,동작대로,0.05,0.013,0.6,0.007,96,31
20160308,마포구,0.025,0.027,0.5,0.004,62,23
20160308,서대문구,0.026,0.029,0.5,0.004,89,23
20160308,서울역,0.035,0.019,0.5,0.004,92,25
20160308,서초구,0.024,0.021,0.3,0.005,82,21
20160308,성동구,0.025,0.024,0.4,0.005,81,20
20160308,성북구,0.02,0.029,0.4,0.005,66,24
20160308,송파구,0.02,0.03,0.5,0.004,37,10
20160308,신사동,0.039,0.017,0.6,0.004,80,20
20160308,신촌,0.047,0.012,0.6,0.003,112,25
20160308,양재대로,0.054,0.011,0.7,0.009,85,23
20160308,양천구,0.023,0.026,0.5,0.004,68,20
20160308,영등포,0.043,0.018,0.4,0.006,88,20
20160308,영등포구,0.042,0.031,2.1,0.005,132,21
20160308,용산구,0.028,0.021,0.4,0.004,56,20
20160308,은평구,0.034,0.03,0.4,0.006,83,25
20160308,종로,0.023,0.032,0.4,0.004,64,21
20160308,종로구,0.018,0.023,0.3,0.004,67,22
20160308,중구,0.021,0.028,0.2,0.006,78,19
20160308,중랑구,0.02,0.035,0.3,0.005,65,19
20160308,청계천,0.03,0.022,0.4,0.01,59,12
20160308,청량리,0.038,0.017,0.6,0.005,50,21
20160308,태릉,0.033,0.019,0.5,0.005,69,14
20160307,강남구,0.052,0.004,0.6,0.009,119,30
20160307,강동구,0.047,0.005,0.6,0.004,116,38
20160307,강변북로,0.063,0.004,0.7,0.006,127,27
20160307,강북구,0.043,0.009,0.6,0.005,95,26
20160307,강서구,0.048,0.002,0.6,0.006,137,32
20160307,공항로,0.045,0.003,0.6,0.005,166,25
20160307,관악구,0.054,0.006,0.8,0.005,95,28
20160307,광진구,0.041,0.007,0.6,0.004,103,29
20160307,구로구,0.043,0.005,0.8,0.006,101,33
20160307,금천구,0.057,0.006,0.8,0.005,98,26
20160307,길동,0.049,0.002,0.6,0.004,82,19
20160307,내부순환,0.048,0.014,0.6,0.007,119,27
20160307,노원구,0.043,0.011,0.7,0.006,86,25
20160307,도봉구,0.039,0.017,0.5,0.004,113,26
20160307,동대문구,0.054,0.007,0.7,0.007,117,24
20160307,동작구,0.059,0.004,0.7,0.004,90,23
20160307,동작대로,0.073,0.003,0.9,0.008,130,36
20160307,마포구,0.054,0.008,0.7,0.004,92,30
20160307,서대문구,0.057,0.015,0.7,0.004,124,28
20160307,서울역,0.059,0.005,0.7,0.005,132,33
20160307,서초구,0.046,0.006,0.5,0.005,113,27
20160307,성동구,0.051,0.004,0.7,0.005,126,27
20160307,성북구,0.045,0.011,0.7,0.005,115,41
20160307,송파구,0.048,0.005,0.6,0.005,110,24
20160307,신사동,0.066,0.005,0.9,0.004,121,26
20160307,신촌,0.06,0.005,0.9,0.006,158,32
20160307,양재대로,0.08,0.004,1,0.012,129,31
20160307,양천구,0.056,0.004,0.7,0.005,102,26
20160307,영등포,0.071,0.003,0.6,0.007,129,27
20160307,영등포구,0.049,0.004,1.2,0.005,136,26
20160307,용산구,0.053,0.006,0.7,0.005,84,27
20160307,은평구,0.047,0.017,0.5,0.006,105,28
20160307,종로,0.06,0.007,0.8,0.004,100,23
20160307,종로구,0.044,0.007,0.4,0.004,103,31
20160307,중구,0.056,0.007,0.4,0.007,117,26
20160307,중랑구,0.047,0.012,0.6,0.005,110,25
20160307,청계천,0.058,0.005,0.7,0.01,89,15
20160307,청량리,0.058,0.004,0.8,0.006,87,28
20160307,태릉,0.045,0.006,0.8,0.005,119,25
20160306,강남구,0.024,0.021,0.4,0.01,100,22
20160306,강동구,0.024,0.016,0.5,0.004,90,30
20160306,강변북로,0.038,0.016,0.4,0.005,100,20
20160306,강북구,0.023,0.025,0.5,0.004,73,20
20160306,강서구,0.019,0.021,0.4,0.005,137,31
20160306,공항로,0.025,0.012,0.4,0.004,122,17
20160306,관악구,0.03,0.022,0.5,0.004,96,24
20160306,광진구,0.021,0.016,0.4,0.003,84,24
20160306,구로구,0.019,0.021,0.5,0.005,98,33
20160306,금천구,0.025,0.024,0.5,0.004,96,19
20160306,길동,0.036,0.014,0.5,0.004,68,22
20160306,내부순환,0.03,0.023,0.4,0.006,91,21
20160306,노원구,0.015,0.03,0.5,0.006,72,18
20160306,도봉구,0.019,0.037,0.3,0.004,87,20
20160306,동대문구,0.024,0.026,0.5,0.006,89,18
20160306,동작구,0.025,0.024,0.4,0.003,84,18
20160306,동작대로,0.047,0.012,0.6,0.007,118,31
20160306,마포구,0.024,0.027,0.5,0.004,84,27
20160306,서대문구,0.026,0.028,0.6,0.004,110,21
